Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
590,"590.15784","Salmonella enterica SRR2407572","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
573,"573.7059","Klebsiella pneumoniae strain k1301","ciprofloxacin",,"64",,"64","mg/L","agar dilution",,,,"EUCAST",2016,,,,"Laboratory Method",,"28223459"
485,"485.6407","Neisseria gonorrhoeae SRR2736218","ciprofloxacin",,"0.015",,"0.015","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
470,"470.10427","Acinetobacter baumannii SRR3227048","ciprofloxacin",,">2",">","2","mg/L","BD-Phoenix",,,,,,,,,"Laboratory Method",,"31479500"
470,"470.7828","Acinetobacter baumannii strain MRSN7413","ciprofloxacin","Resistant","2",">","2","mg/L","MIC",,"Microscan","Siemens","CLSI",,,,,"Laboratory Method",,
485,"485.8849","Neisseria gonorrhoeae strain 4478STDY6638207","ciprofloxacin",,"0.03",,"0.03","mg/L","MIC",,,,"EUCAST",,,,,"Laboratory Method",,"32091356"
590,"590.13842","Salmonella enterica SRR3091339","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.17029","Salmonella enterica SRR3932909","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","30333126"
485,"485.4606","Neisseria gonorrhoeae ERR854992","ciprofloxacin",,"2",,"2","mg/L",,,,,"EUCAST",2017,,,,"Laboratory Method",,"30510172"
573,"573.33329","Klebsiella pneumoniae strain KP0104","ciprofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
595,"595.45","Salmonella enterica subsp. enterica serovar Infantis strain CVM N29379","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,,"Trek Diagnostics","CLSI",2015,,,,"Laboratory Method","28784677","27381390"
85569,"85569.313","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain H60","ciprofloxacin","Susceptible",,,,,"breakpoint","0.5mg/l",,,,,,,,"Laboratory Method",,"24030491"
573,"573.13732","Klebsiella pneumoniae KPN1869ec","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
470,"470.7936","Acinetobacter baumannii strain MRSN7582","ciprofloxacin","Resistant","2",">","2","mg/L","MIC",,"Microscan","Siemens","CLSI",,,,,"Laboratory Method",,
573,"573.21460","Klebsiella pneumoniae strain EuSCAPE_PL048","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.15673","Klebsiella pneumoniae strain K1071","ciprofloxacin","Resistant",,,,,"disk-diffusion",,,,"EUCAST",2014,,,,"Laboratory Method",,"26769896"
573,"573.15384","Klebsiella pneumoniae strain AUH-KIMP196","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
485,"485.7178","Neisseria gonorrhoeae strain 10356_1_41","ciprofloxacin",,"0.002",,"0.002","mg/L","E-test",,,"bioMérieux",,,,,,"Laboratory Method",,"31358980"
1620419,"1620419.65","Salmonella enterica subsp. enterica serovar Typhimurium var. 5- strain CVM N51296","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","broth microdilution",,"Dehydrated Panels CMV2AGNF and CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
197,"197.15982","Campylobacter jejuni strain FSIS1605795","ciprofloxacin","Susceptible","0.06","==","0.06","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.18086","Klebsiella pneumoniae strain AR376","ciprofloxacin","Resistant",">8",">","8","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
485,"485.3639","Neisseria gonorrhoeae ERR1204790","ciprofloxacin",,"0.004",,"0.004","mg/L","MIC",,,"bioMeurieux",,,,,,"Laboratory Method",,"32829411"
485,"485.3924","Neisseria gonorrhoeae ERR2631955","ciprofloxacin",,"8",,"8","mg/L","MIC",,,"bioMeurieux",,,,,,"Laboratory Method",,"32829411"
573,"573.33208","Klebsiella pneumoniae strain NR0063","ciprofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.14434","Klebsiella pneumoniae KPN839ec","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.32291","Klebsiella pneumoniae strain C50","ciprofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
54388,"54388.274","Salmonella enterica subsp. enterica serovar Paratyphi A strain 4605","ciprofloxacin",,"0.023",,"0.023","mg/L","biomérieux",,,,,,,,,"Laboratory Method",,"28348832"
573,"573.34245","Klebsiella pneumoniae strain KSB2_2B-sc-2280339","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
590,"590.16886","Salmonella enterica SRR2962393","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
470,"470.7390","Acinetobacter baumannii strain FDA-CDC-AR_0290","ciprofloxacin","Resistant","8",">","8","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
287,"287.12640","Pseudomonas aeruginosa strain M70563004","ciprofloxacin",,"1",,"1","mg/L","MIC",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
573,"573.20996","Klebsiella pneumoniae strain EuSCAPE_HR076","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
562,"562.42635","Escherichia coli strain 108","ciprofloxacin","Resistant","4",">=","4","mg/L","MIC",,"Vitek","Biom�rieux","CLSI",,,,,"Laboratory Method",,
485,"485.4032","Neisseria gonorrhoeae ERR3200869","ciprofloxacin",,">=32",">=","32","mg/L","Etest",,,,,,,,,"Laboratory Method",,"31479500"
590,"590.14448","Salmonella enterica SRR3096098","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
1328378,"1328378.3","Klebsiella pneumoniae MGH 46","ciprofloxacin",,"<=0.25","<=","0.25","mg/L","MIC","AST-GN60","Vitek 2","bioMérieux",,,,,,"Laboratory Method",,"28096418"
28901,"28901.8948","Salmonella enterica strain CVM N42505","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","MIC",,,"Trek","CLSI",,,,,"Laboratory Method",,
1323656,"1323656.3","Campylobacter coli CVM 41986","ciprofloxacin","Susceptible",,,,,"broth microdilution",,"Sensititre","Thermo Fisher Scientific","EUCAST",,,,,"Laboratory Method","26519386","26519386"
470,"470.7420","Acinetobacter baumannii strain MRSN11660","ciprofloxacin","Resistant","2",">","2","mg/L","MIC",,"Microscan","Siemens","CLSI",,,,,"Laboratory Method",,
192954,"192954.27","Salmonella enterica subsp. enterica serovar Mbandaka strain CVM N38886","ciprofloxacin","Susceptible","<=0.015","<=","0.015","mg/L","broth microdilution",,"Dehydrated Panels CMV2AGNF and CMV3AGNF","Thermo Fisher Scientific","CLSI",2015,,,,"Laboratory Method",,"27381390"
562,"562.42701","Escherichia coli strain 265","ciprofloxacin","Resistant","4",">=","4","mg/L","MIC",,"Vitek","BiomŽrieux","CLSI",,,,,"Laboratory Method",,
573,"573.15591","Klebsiella pneumoniae strain KSB2_7D","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.33945","Klebsiella pneumoniae strain CFSAN059626","ciprofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
590,"590.17251","Salmonella enterica SRR3210663","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
573,"573.20292","Klebsiella pneumoniae strain 4300STDY6470398","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.15468","Klebsiella pneumoniae strain 10315_6#59","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.26207","Klebsiella pneumoniae strain 5012STDY7312671","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
485,"485.5984","Neisseria gonorrhoeae ERR855251","ciprofloxacin",,"8",,"8","mg/L",,,,,"EUCAST",2017,,,,"Laboratory Method",,"30510172"
562,"562.23457","Escherichia coli O25:H4 strain ECO1021","ciprofloxacin","Resistant",,,,,"agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
85569,"85569.346","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain V16","ciprofloxacin","Susceptible",,,,,"breakpoint","0.5mg/l",,,,,,,,"Laboratory Method",,"24030491"
573,"573.21514","Klebsiella pneumoniae strain EuSCAPE_LT003","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.29896","Klebsiella pneumoniae strain Kpngiani7132600","ciprofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.22007","Klebsiella pneumoniae strain EuSCAPE_HU044","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
623,"623.1306","Shigella flexneri strain AUSMDU00008174","ciprofloxacin","Susceptible",,,,,"agar dilution or broth microdilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
590,"590.16905","Salmonella enterica SRR3116162","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
485,"485.6218","Neisseria gonorrhoeae SRR1661188","ciprofloxacin",,"16",,"16","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
562,"562.23544","Escherichia coli O4:H1 strain ECO1230","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
485,"485.8860","Neisseria gonorrhoeae strain 4478STDY6637637","ciprofloxacin",,"0.03",,"0.03","mg/L","MIC",,,,"EUCAST",,,,,"Laboratory Method",,"32091356"
573,"573.34218","Klebsiella pneumoniae strain MH05","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
562,"562.57472","Escherichia coli strain PB1","ciprofloxacin","Resistant",,,,,"N206 card on the Vitek 2",,,"bioMérieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
485,"485.4353","Neisseria gonorrhoeae ERR3201229","ciprofloxacin",,">=32",">=","32","mg/L","Etest",,,,,,,,,"Laboratory Method",,"31479500"
573,"573.29449","Klebsiella pneumoniae strain 0505049","ciprofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
1438780,"1438780.3","Klebsiella pneumoniae CHS 76","ciprofloxacin","Resistant",,,,,"MIC",,,,,,,,,"Laboratory Method",,
287,"287.12589","Pseudomonas aeruginosa strain F1810","ciprofloxacin","Resistant",,,,,"agar dilution",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
550,"550.2146","Enterobacter cloacae strain MUGSI_220","ciprofloxacin","Susceptible","0.25","<","0.25","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
590,"590.15472","Salmonella enterica SRR1556078","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15281","Salmonella enterica SRR3295841","ciprofloxacin",,"0.03",,"0.03","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
573,"573.36188","Klebsiella pneumoniae strain FDAARGOS_1323 strain Not applicable","ciprofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
485,"485.4682","Neisseria gonorrhoeae ERR855077","ciprofloxacin",,"0.004",,"0.004","mg/L",,,,,"EUCAST",2017,,,,"Laboratory Method",,"30510172"
573,"573.18582","Klebsiella pneumoniae strain WUSM_KP_79","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
28901,"28901.8855","Salmonella enterica strain CVM N41740","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","MIC",,,"Trek","CLSI",,,,,"Laboratory Method",,
485,"485.3341","Neisseria gonorrhoeae ERR1067710","ciprofloxacin",,"0.002",,"0.002","mg/L",,,,,"EUCAST",2017,,,,"Laboratory Method",,"30510172"
573,"573.34277","Klebsiella pneumoniae strain INF290-sc-2280223","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.14376","Klebsiella pneumoniae KPN758ec","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
573,"573.21496","Klebsiella pneumoniae strain EuSCAPE_NO016","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
485,"485.9719","Neisseria gonorrhoeae strain AUSMDU00005594","ciprofloxacin","Resistant",,,,,"agar dilution",,,,"Australian Gonococcal Surveillance Programme",,,,,"Laboratory Method",,"29247013"
85569,"85569.144","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain V22","ciprofloxacin","Susceptible",,,,,"breakpoint","0.5mg/l",,,,,,,,"Laboratory Method",,"24030491"
562,"562.57451","Escherichia coli strain PB367","ciprofloxacin","Resistant",,,,,"N206 card on the Vitek 2",,,"bioMérieux","EUCAST",,,,,"Laboratory Method",,"28877757;30550564"
548,"548.323","Klebsiella aerogenes strain AR_0431","ciprofloxacin","Susceptible","==1","==","1","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
316,"316.421","Pseudomonas stutzeri strain PS_376","ciprofloxacin","Resistant",,,,,"Kirby Bauer disk diffusion",,,,"CLSI",2016,,,,"Laboratory Method",,"31594927"
573,"573.20172","Klebsiella pneumoniae strain NCTC9158","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
470,"470.8043","Acinetobacter baumannii strain MRSN7779","ciprofloxacin","Resistant","2",">","2","mg/L","MIC",,"Phoenix","Becton Dickinson","CLSI",,,,,"Laboratory Method",,
573,"573.29648","Klebsiella pneumoniae strain SRRSH8","ciprofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
85569,"85569.308","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104 strain V99","ciprofloxacin","Susceptible",,,,,"breakpoint","0.5mg/l",,,,,,,,"Laboratory Method",,"24030491"
90370,"90370.2496","Salmonella enterica subsp. enterica serovar Typhi strain 343077_214162","ciprofloxacin","Resistant","8",,"8","mg/L","broth_microdilution",,,,"EUCAST",2018,,,,"Laboratory Method",,"30425150"
28901,"28901.8872","Salmonella enterica strain CVM N41901","ciprofloxacin","Susceptible","0.03","==","0.03","mg/L","MIC",,,"Trek","CLSI",,,,,"Laboratory Method",,
485,"485.6553","Neisseria gonorrhoeae SRR3360624","ciprofloxacin",,"2",,"2","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
562,"562.23605","Escherichia coli O2:H7 strain ECO1315","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
590,"590.13479","Salmonella enterica SRR1805652","ciprofloxacin",,"<=0.01","<=","0.01","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
573,"573.14062","Klebsiella pneumoniae KPN330ec","ciprofloxacin","Resistant",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
590,"590.13796","Salmonella enterica SRR3932974","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
573,"573.21740","Klebsiella pneumoniae strain EuSCAPE_IT200","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
485,"485.147","Neisseria gonorrhoeae strain GCGS125","ciprofloxacin",,"16",,"16","mg/L","MIC",,"agar dilution",,"CDC GISP Protocol",2010,,,,"Laboratory Method",,"27575582"
624,"624.2139","Shigella sonnei strain 152345","ciprofloxacin","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
287,"287.7823","Pseudomonas aeruginosa strain MRSN16383","ciprofloxacin","Resistant",">2",">","2","mg/L","MIC",,,,"CLSI",,,,,"Laboratory Method",,
573,"573.4215","Klebsiella pneumoniae strain k1761","ciprofloxacin",,"256",,"256","mg/L","agar dilution",,,,"EUCAST",2016,,,,"Laboratory Method",,"28223459"
573,"573.12708","Klebsiella pneumoniae strain G4730","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
470,"470.5301","Acinetobacter baumannii strain Pesh-25","ciprofloxacin",,"6",,"6","mg/L","oxoid",,,,"clsi",2019,,,,"Laboratory Method",,"31941492"
562,"562.23103","Escherichia coli O6:H1 strain ECO0746","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,,,,,,"Laboratory Method",,"28720578"
590,"590.14716","Salmonella enterica SRR3933047","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
590,"590.15702","Salmonella enterica SRR3295531","ciprofloxacin",,"<=0.015","<=","0.015","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
48296,"48296.121","Acinetobacter pittii strain St-20772-90","ciprofloxacin","Susceptible","==0.5","==","0.5","mg/L","MIC",,,,"EUCAST",,,,,"Laboratory Method",,
485,"485.5941","Neisseria gonorrhoeae ERR855205","ciprofloxacin",,"16",,"16","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
562,"562.58731","Escherichia coli strain 14072934","ciprofloxacin","Resistant","16",,"16","mg/L","broth microdilution",,,,"EUCAST",,,,,"Laboratory Method",,"29951045"
28901,"28901.8911","Salmonella enterica strain CVM N42454","ciprofloxacin","Susceptible","0.015","<=","0.015","mg/L","MIC",,,"Trek","CLSI",,,,,"Laboratory Method",,
287,"287.12540","Pseudomonas aeruginosa strain ZG314696","ciprofloxacin",,"0.125",,"0.125","mg/L","MIC",,,,"CLSI",2018,,,,"Laboratory Method",,"32048461"
470,"470.9963","Acinetobacter baumannii SRR3146383","ciprofloxacin",,">2",">","2","mg/L","BD-Phoenix",,,,,,,,,"Laboratory Method",,"31479500"
485,"485.6946","Neisseria gonorrhoeae SRR5827224","ciprofloxacin",,"<=0.008","<=","0.008","mg/L","agar dilution",,,,,,,,,"Laboratory Method",,"31479500"
485,"485.5801","Neisseria gonorrhoeae ERR223647","ciprofloxacin",,"16",,"16","mg/L",,,,,"EUCAST",2017,,,,"Laboratory Method",,"30510172"
470,"470.7941","Acinetobacter baumannii strain MRSN7591","ciprofloxacin","Resistant","2",">","2","mg/L","MIC",,"Phoenix","Becton Dickinson","CLSI",,,,,"Laboratory Method",,
573,"573.17746","Klebsiella pneumoniae strain A4","ciprofloxacin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.909, F1 score:0.912, AUC:0.947","Computational Method",,
470,"470.1333","Acinetobacter baumannii UH66_271","ciprofloxacin","Resistant",,,,,,,,,,,,,,"Laboratory Method",,
623,"623.1277","Shigella flexneri strain AUSMDU00007203","ciprofloxacin","Susceptible",,,,,"agar dilution or broth microdilution",,,,"CLSI",2017,,,,"Laboratory Method",,"30615105"
72407,"72407.238","Klebsiella pneumoniae subsp. pneumoniae 1756","ciprofloxacin",,">2",">","2","mg/L","MIC",,,,"CLSI",2013,,,,"Laboratory Method",,"24639510"
